,suites,rooms,dorms,bwc,parking_spaces,private_area,total_area,total,variation,apartment,floor,dream_property,mcmv,academic_regions,digital_fair,subtype_name,lot,block,tags,royalty_value,latitude,longitude,address.complete,address.street,address.number,address.neighborhood,address.city,address.uf,address.complement
10988,0,,3,3,7,"0,00","253,67","3.000.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4209995,-51.9330558,"Rua Pioneiro Alfredo José da Costa, 188, quadra/lote 152 - Jardim Alvorada, Maringá - PR",Rua Pioneiro Alfredo José da Costa,188,Jardim Alvorada,Maringá,PR,quadra/lote 152
10989,1,,3,1,3,"438,00","309,00","3.000.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4014772,-51.9036164,"Avenida Dona Sophia Rasgulaeff, 2134 - Jardim Oásis, Maringá - PR",Avenida Dona Sophia Rasgulaeff,2134,Jardim Oásis,Maringá,PR,
10990,4,,0,2,4,"0,00","637,00","3.000.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4209995,-51.9330558,"Rua Jacob Porsak, , condomínio ecogarden residence - Chácaras Aeroporto, Maringá - PR",Rua Jacob Porsak,,Chácaras Aeroporto,Maringá,PR,condomínio ecogarden residence
10991,4,,0,5,5,"0,00","360,00","3.000.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,"[{'name': 'Aceita permuta', 'order': 7}]",0,-23.4645919799804700000000000,-51.9298286437988300000000000,",  - Jardim São Paulo, Maringá - PR",,,Jardim São Paulo,Maringá,PR,
10992,3,,0,1,3,"179,00","0,00","3.000.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4159663,-51.9335535,"Avenida Prudente de Morais, 65, 604 - Zona 07, Maringá - PR",Avenida Prudente de Morais,65,Zona 07,Maringá,PR,604
10993,4,,0,5,4,"0,00","360,00","3.000.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,[],0,-23.4634109868662080000000000,-51.9293262040695000000000000,"Rua Valdemar Barbosa,  - Jardim São Paulo, Maringá - PR",Rua Valdemar Barbosa,,Jardim São Paulo,Maringá,PR,
10994,3,,0,0,3,"210,48","410,28","3.000.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.423323,-51.93903,"Avenida Xv de Novembro, 678 - Zona 01 Centro, Maringá - PR",Avenida Xv de Novembro,678,Zona 01 Centro,Maringá,PR,
10995,3,,3,1,3,"179,00","0,00","3.000.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4159663,-51.9335535,"Avenida Prudente de Morais, 65 - Zona Armazém, Maringá - PR",Avenida Prudente de Morais,65,Zona Armazém,Maringá,PR,
10996,4,,0,6,4,"0,00","299,30","3.000.000,00",0,,,1,0,0,False,Casa e Sobrado em Condomínios,,,"[{'name': 'Financiável', 'order': 6}, {'name': 'Aceita permuta', 'order': 7}]",0,-23.3714357,-52.0072523,"Estrada Romeira, , condominio monet - Gleba Ribeirão Centenário, Maringá - PR",Estrada Romeira,,Gleba Ribeirão Centenário,Maringá,PR,condominio monet
10997,3,,0,3,4,"179,00","340,00","3.000.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.42320400,-51.92808400,"Avenida Laguna, 733 - Zona 03, Maringá - PR",Avenida Laguna,733,Zona 03,Maringá,PR,
10998,3,,1,4,2,"0,00","400,00","3.000.000,00",0,,,0,0,0,False,Sobrado,,,[],0,-23.4209995,-51.9330558,"Rua Santo Antônio,  - Zona 07, Maringá - PR",Rua Santo Antônio,,Zona 07,Maringá,PR,
10999,2,,3,0,0,"0,00","600,00","3.000.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,"[{'name': 'Aceita permuta', 'order': 7}]",0,-23.458229699999983,-51.92606829999998,"Rua Valdemar Barbosa, , casa condominio - Jardim Ipanema, Maringá - PR",Rua Valdemar Barbosa,,Jardim Ipanema,Maringá,PR,casa condominio
11000,3,,0,4,3,"164,00","0,00","3.000.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4224618,-51.92925109999999,"Rua Santos Dumont, 1421 - Zona 03, Maringá - PR",Rua Santos Dumont,1421,Zona 03,Maringá,PR,
11001,4,,0,6,4,"217,00","425,00","3.000.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4247512817382800000000000,-51.9444503784179700000000000,",  - Zona 01 Centro, Maringá - PR",,,Zona 01 Centro,Maringá,PR,
11002,4,,0,5,10,"0,00","320,00","3.000.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,[],0,-23.4634799,-51.9293262,"Rua Valdemar Barbosa, 838, 838 - Jardim São Paulo, Maringá - PR",Rua Valdemar Barbosa,838,Jardim São Paulo,Maringá,PR,838
11003,3,,0,6,0,"0,00","10.000,00","3.000.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4209995,-51.9330558,"Área Rural,  - Área Rural de Maringá, Maringá - PR",Área Rural,,Área Rural de Maringá,Maringá,PR,
11004,4,,0,5,4,"0,00","1.360,00","3.000.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,[],0,-23.463545,-51.92937,"Rua Valdemar Barbosa, 838 - Jardim São Paulo, Maringá - PR",Rua Valdemar Barbosa,838,Jardim São Paulo,Maringá,PR,
11005,3,,0,4,3,"218,00","218,00","3.000.000,00",0,,,0,0,0,False,Apartamento,,,[],0,,,"Rua Henrique Dias, 679 - Zona 03, Maringá - PR",Rua Henrique Dias,679,Zona 03,Maringá,PR,
11006,3,,0,5,3,"0,00","363,00","3.000.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,[],0,-23.442910,-51.94752,"Rua Pioneiro Domingos Salgueiro, 542 - Jardim Guaporé, Maringá - PR",Rua Pioneiro Domingos Salgueiro,542,Jardim Guaporé,Maringá,PR,
11007,4,,0,5,4,"0,00","360,00","3.000.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4634799,-51.9293262,"Rua Valdemar Barbosa, 838 - Jardim Ipanema, Maringá - PR",Rua Valdemar Barbosa,838,Jardim Ipanema,Maringá,PR,
11008,3,,0,5,4,"0,00","345,00","3.000.000,00",0,,,1,0,0,False,Casa e Sobrado em Condomínios,,,"[{'name': 'Financiável', 'order': 6}, {'name': 'Aceita permuta', 'order': 7}]",0,-23.4380889,-51.9744293,"Avenida Pioneiro Antonio Ruiz Saldanha, 827 - Parque Industrial, Maringá - PR",Avenida Pioneiro Antonio Ruiz Saldanha,827,Parque Industrial,Maringá,PR,
11009,0,,3,0,3,"212,00","323,00","3.000.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.42463300,-51.94439800,"Rua Silva Jardim, 181 - Zona 01 Centro, Maringá - PR",Rua Silva Jardim,181,Zona 01 Centro,Maringá,PR,
11010,3,,0,2,3,"180,00","324,00","3.000.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.42420500,-51.92803700,"Avenida Laguna, 733 - Zona 03, Maringá - PR",Avenida Laguna,733,Zona 03,Maringá,PR,
11011,4,,0,5,4,"245,44","0,00","3.022.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4375009,-51.911276,"Avenida Londrina, 737 - Zona 08, Maringá - PR",Avenida Londrina,737,Zona 08,Maringá,PR,
11012,4,,0,5,3,"0,00","299,00","3.100.000,00",0,,,0,0,0,False,Casa,,,[],0,,,",  - Jardins de Monet Residence, Maringá - PR",,,Jardins de Monet Residence,Maringá,PR,
11013,3,,0,4,2,"0,00","300,00","3.100.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,[],0,-23.4464529,-51.9730049,"Rua Prefeito Sadao Inaoka, 350 - Parque Industrial, Maringá - PR",Rua Prefeito Sadao Inaoka,350,Parque Industrial,Maringá,PR,
11014,1,,2,2,4,"0,00","186,00","3.100.000,00",0,,,0,0,0,False,Sobrado,,,[],0,-23.4354529438591040000000000,-51.9480029753405150000000000,"Avenida Humaitá, 934 - Zona 04, Maringá - PR",Avenida Humaitá,934,Zona 04,Maringá,PR,
11015,4,,0,6,4,"0,00","299,30","3.100.000,00",0,Q: I LT:64,,0,0,0,False,Casa e Sobrado em Condomínios,,,[],0,-23.3605074,-52.0084744,"Estrada Romeirinha, , condomímio jardins de monet thermas residence - Jardins de Monet Residence, Maringá - PR",Estrada Romeirinha,,Jardins de Monet Residence,Maringá,PR,condomímio jardins de monet thermas residence
11016,4,,0,2,2,"0,00","527,36","3.100.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,[],0,-23.360877621286,-52.007295215344,"Estrada Romeirinha,  - Jardins de Monet Residence, Maringá - PR",Estrada Romeirinha,,Jardins de Monet Residence,Maringá,PR,
11017,4,,0,5,2,"0,00","299,30","3.100.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,[],0,-23.3620666,-52.0085711,"Estrada Romeirinha, 2413 - Jardins de Monet Residence, Maringá - PR",Estrada Romeirinha,2413,Jardins de Monet Residence,Maringá,PR,
11018,3,,0,2,3,"0,00","514,00","3.100.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.45003300,-51.91521700,"Avenida Doutor Gastão Vidigal, 2431, casa 27 - Jardim Leblon, Maringá - PR",Avenida Doutor Gastão Vidigal,2431,Jardim Leblon,Maringá,PR,casa 27
11019,4,,0,5,4,"0,00","549,22","3.100.000,00",0,,,1,0,1,False,Sobrado,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.4273347,-51.9566241,"Rua Carlos Chagas, 104 - Zona 05, Maringá - PR",Rua Carlos Chagas,104,Zona 05,Maringá,PR,
11020,3,,0,4,3,"176,00","0,00","3.150.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.42437350000000,-51.94220640000003,"Rua Arthur Thomas, 930, 2001 - Zona 01 Centro, Maringá - PR",Rua Arthur Thomas,930,Zona 01 Centro,Maringá,PR,2001
11021,3,,0,5,3,"176,02","0,00","3.150.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.424543013638456,-51.94212425903014,"Rua Arthur Thomas, 910, 2001 - Zona 01 Centro, Maringá - PR",Rua Arthur Thomas,910,Zona 01 Centro,Maringá,PR,2001
11022,2,,0,0,3,"208,00","0,00","3.150.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4245549,-51.9411256,"Rua Arthur Thomas, 830, 830 - Zona 01 Centro, Maringá - PR",Rua Arthur Thomas,830,Zona 01 Centro,Maringá,PR,830
11023,4,,0,2,4,"0,00","600,00","3.150.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,[],0,-23.3866589,-51.9267362,"Avenida Américo Belay, 1103 - Jardim Imperial, Maringá - PR",Avenida Américo Belay,1103,Jardim Imperial,Maringá,PR,
11024,3,,0,4,4,"245,44","0,00","3.162.505,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4367793,-51.9134964,"Avenida Guedner, 737, 801 - Zona 08, Maringá - PR",Avenida Guedner,737,Zona 08,Maringá,PR,801
11025,3,,1,1,2,"0,00","310,00","3.180.000,00",0,,,1,0,0,False,Casa e Sobrado em Condomínios,,,"[{'name': 'Aceita permuta', 'order': 7}]",0,-23.472089,-51.906143,"Rua Jacob Porsak, 257 - Chácaras Aeroporto, Maringá - PR",Rua Jacob Porsak,257,Chácaras Aeroporto,Maringá,PR,
11026,3,,2,6,4,"0,00","360,00","3.180.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,"[{'name': 'Aceita permuta', 'order': 7}]",0,-23.450313126760467,-51.93191335335083,"Avenida Cerro Azul,  - Jardim Novo Horizonte, Maringá - PR",Avenida Cerro Azul,,Jardim Novo Horizonte,Maringá,PR,
11027,3,,2,6,6,"0,00","343,00","3.180.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,[],0,-23.4506019,-51.9316022,"Avenida Cerro Azul, 2649, 2649 - Jardim Novo Horizonte, Maringá - PR",Avenida Cerro Azul,2649,Jardim Novo Horizonte,Maringá,PR,2649
11028,3,,0,4,3,"179,00","0,00","3.190.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.42815287574712,-51.92694029881134,"Avenida Laguna, 733, 103 - Zona 03, Maringá - PR",Avenida Laguna,733,Zona 03,Maringá,PR,103
11029,4,,1,5,4,"0,00","521,00","3.199.000,00",0,,,0,0,0,False,Sobrado,,,[],0,-23.4456469815731800000000000,-51.9512090041902750000000000,"Rua Pioneiro José Vicente da Silva,  - Jardim Cidade Monções, Maringá - PR",Rua Pioneiro José Vicente da Silva,,Jardim Cidade Monções,Maringá,PR,
11030,3,,0,4,3,"179,00","0,00","3.200.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4158121,-51.9380585,"Avenida Prudente de Morais, 65 - Zona Armazém, Maringá - PR",Avenida Prudente de Morais,65,Zona Armazém,Maringá,PR,
11031,3,,3,5,3,"0,00","458,00","3.200.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4492268,-51.959364,"Rua Pioneiro José Demori, 2018 - Jardim Iguaçu, Maringá - PR",Rua Pioneiro José Demori,2018,Jardim Iguaçu,Maringá,PR,
11032,4,,0,5,4,"234,46","0,00","3.200.000,00",0,,12,0,0,0,False,Apartamento,,,[],0,-23.4255562,-51.93348169999999,"Avenida Tiradentes, 38, em frente ao parque do ingá - Zona 02, Maringá - PR",Avenida Tiradentes,38,Zona 02,Maringá,PR,em frente ao parque do ingá
11033,3,,0,4,4,"0,00","347,08","3.200.000,00",0,,,1,0,0,False,Casa e Sobrado em Condomínios,,,"[{'name': 'Financiável', 'order': 6}, {'name': 'Aceita permuta', 'order': 7}]",0,-23.4378106,-51.951172,"Rua Alziro Segantin Filho, 209 - Jardim Laodiceia, Maringá - PR",Rua Alziro Segantin Filho,209,Jardim Laodiceia,Maringá,PR,
11034,3,,0,4,2,"0,00","374,00","3.200.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,[],0,-23.441029,-51.96311,"Rua das Azaléias, 756 - Conjunto Habitacional Inocente Vila Nova Júnior, Maringá - PR",Rua das Azaléias,756,Conjunto Habitacional Inocente Vila Nova Júnior,Maringá,PR,
11035,3,,0,5,4,"0,00","285,00","3.200.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.4720897674560550000000000,-51.9061431884765600000000000,",  - Jardim Alvorada, Maringá - PR",,,Jardim Alvorada,Maringá,PR,
11036,3,,0,5,3,"208,00","343,00","3.200.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4245549,-51.9411256,"Rua Arthur Thomas, 830, 15 - Zona 01 Centro, Maringá - PR",Rua Arthur Thomas,830,Zona 01 Centro,Maringá,PR,15
11037,3,,1,5,4,"0,00","338,00","3.200.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.4477368,-51.9159406,"Rua Maringá, 540 - Jardim Aclimação, Maringá - PR",Rua Maringá,540,Jardim Aclimação,Maringá,PR,
11038,3,,2,5,2,"0,00","388,00","3.200.000,00",0,,,0,0,0,False,Sobrado,,,[],0,,,",  - Zona 08, Maringá - PR",,,Zona 08,Maringá,PR,
11039,4,,0,6,3,"207,00","0,00","3.200.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4247276,-51.9374143,"Rua Arthur Thomas,  - Zona 01 Centro, Maringá - PR",Rua Arthur Thomas,,Zona 01 Centro,Maringá,PR,
11040,3,,1,5,4,"0,00","450,24","3.200.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,"[{'name': 'Aceita permuta', 'order': 7}]",0,-23.4476768,-51.9154569,"Rua Maringá, 540 - Jardim Aclimação, Maringá - PR",Rua Maringá,540,Jardim Aclimação,Maringá,PR,
11041,4,,0,5,4,"0,00","317,00","3.200.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,[],0,-23.4410583,-51.9630673,"Rua das Azaléias, 756, 756 - Conjunto Habitacional Inocente Vila Nova Júnior, Maringá - PR",Rua das Azaléias,756,Conjunto Habitacional Inocente Vila Nova Júnior,Maringá,PR,756
11042,3,,0,5,2,"0,00","258,00","3.200.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,"[{'name': 'Aceita permuta', 'order': 7}]",0,-23.472089,-51.906143,"Rua Jacob Porsak, 257, qd 03 - Chácaras Aeroporto, Maringá - PR",Rua Jacob Porsak,257,Chácaras Aeroporto,Maringá,PR,qd 03
11043,3,,0,4,0,"212,00","380,00","3.200.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4249935150146500000000000,-51.9445838928222660000000000,"Rua Silva Jardim, 181 - Zona 01 Centro, Maringá - PR",Rua Silva Jardim,181,Zona 01 Centro,Maringá,PR,
11044,4,,0,5,2,"0,00","317,00","3.200.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,[],0,-23.4410692,-51.9630805,"Rua das Azaléias, 756 - Conjunto Habitacional Inocente Vila Nova Júnior, Maringá - PR",Rua das Azaléias,756,Conjunto Habitacional Inocente Vila Nova Júnior,Maringá,PR,
11045,2,,2,5,4,"0,00","505,00","3.200.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4298309,-51.966638,"Rua Vereador Nelson Abrão, 2260 - Zona 05, Maringá - PR",Rua Vereador Nelson Abrão,2260,Zona 05,Maringá,PR,
11046,0,,0,0,0,"0,00","268,00","3.200.000,00",0,,,0,0,0,False,Casa,,,[],0,,,"Rua Arthur Thomas, 943 - Zona 01 Centro, Maringá - PR",Rua Arthur Thomas,943,Zona 01 Centro,Maringá,PR,
11047,3,,0,1,4,"212,00","0,00","3.200.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.42521200,-51.94441100,"Rua Silva Jardim, 181 - Zona 01 Centro, Maringá - PR",Rua Silva Jardim,181,Zona 01 Centro,Maringá,PR,
11048,1,,3,4,5,"0,00","293,24","3.200.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4251932,-51.9234997,"Rua Neo Alves Martins, 969 - Zona 03, Maringá - PR",Rua Neo Alves Martins,969,Zona 03,Maringá,PR,
11049,4,,0,6,4,"0,00","237,34","3.200.000,00",0,,12,1,0,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.4255562,-51.9334817,"Avenida Tiradentes, 38 - Zona 01 Centro, Maringá - PR",Avenida Tiradentes,38,Zona 01 Centro,Maringá,PR,
11050,3,,1,7,6,"0,00","430,00","3.200.000,00",0,,,0,0,0,False,Casa,,,[],0,,,",  - Zona 02, Maringá - PR",,,Zona 02,Maringá,PR,
11051,3,,1,6,2,"0,00","447,00","3.200.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.430130,-51.93780,"Rua Martin Afonso, 350 - Zona 02, Maringá - PR",Rua Martin Afonso,350,Zona 02,Maringá,PR,
11052,3,,0,1,3,"238,00","0,00","3.200.000,00",0,,6,0,0,0,False,Apartamento,,,"[{'name': 'Aceita permuta', 'order': 7}]",0,-23.4235943,-51.93911,"Avenida Xv de Novembro, 678 - Zona 01 Centro, Maringá - PR",Avenida Xv de Novembro,678,Zona 01 Centro,Maringá,PR,
11053,3,,0,4,2,"0,00","310,00","3.200.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,[],0,-23.472089,-51.906143,"Rua Jacob Porsak, 257, casa 13 - Chácaras Aeroporto, Maringá - PR",Rua Jacob Porsak,257,Chácaras Aeroporto,Maringá,PR,casa 13
11054,3,,0,5,3,"179,26","370,23","3.200.000,00",0,,24,1,0,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.424567624567,-51.942136664247,"Rua Arthur Thomas, 910 - Zona 01 Centro, Maringá - PR",Rua Arthur Thomas,910,Zona 01 Centro,Maringá,PR,
11055,4,,0,5,4,"0,00","317,00","3.200.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,[],0,-23.4410583,-51.9630673,"Rua das Azaléias, 756, 000 - Conjunto Habitacional Inocente Vila Nova Júnior, Maringá - PR",Rua das Azaléias,756,Conjunto Habitacional Inocente Vila Nova Júnior,Maringá,PR,000
11056,4,,0,5,4,"266,00","519,00","3.200.000,00",0,,,0,0,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.4189147949218750000000000,-51.9334907531738300000000000,",  - Zona 01 Centro, Maringá - PR",,,Zona 01 Centro,Maringá,PR,
11057,3,,0,5,3,"0,00","365,00","3.200.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,[],0,-23.447610,-51.91692,"Rua Maringá, 540 - Jardim Aclimação, Maringá - PR",Rua Maringá,540,Jardim Aclimação,Maringá,PR,
11058,3,,0,4,3,"179,00","340,00","3.200.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4279136657714840000000000,-51.9269866943359400000000000,",  - Zona 01 Centro, Maringá - PR",,,Zona 01 Centro,Maringá,PR,
11059,3,,0,3,3,"179,00","0,00","3.205.040,00",0,,,0,0,0,False,Apartamento,,,[],1,-23.4253098,-51.9449341,"Avenida Tiradentes, 1208, 2601 - Zona 01 Centro, Maringá - PR",Avenida Tiradentes,1208,Zona 01 Centro,Maringá,PR,2601
11060,3,,1,4,3,"179,00","0,00","3.215.050,00",0,,,0,0,0,False,Apartamento,,,[],1,-23.4253098,-51.9449341,"Avenida Tiradentes, 1208, 1801 - Zona 01 Centro, Maringá - PR",Avenida Tiradentes,1208,Zona 01 Centro,Maringá,PR,1801
11061,3,,0,3,3,"179,85","0,00","3.220.869,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4253098,-51.9449341,"Avenida Tiradentes, 1208, 2401 - Zona 01 Centro, Maringá - PR",Avenida Tiradentes,1208,Zona 01 Centro,Maringá,PR,2401
11062,3,,0,4,4,"218,99","0,00","3.242.000,00",0,,,0,0,0,False,Apartamento,,,[],1,-23.4278938,-51.9258536,"Rua Henrique Dias, 679, 1401 - Zona 03, Maringá - PR",Rua Henrique Dias,679,Zona 03,Maringá,PR,1401
11063,3,,0,3,3,"180,00","0,00","3.249.000,00",0,1502,15,1,0,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.415908500372,-51.933752218943,"Avenida Prudente de Morais, 65, frente - Zona 07, Maringá - PR",Avenida Prudente de Morais,65,Zona 07,Maringá,PR,frente
11064,3,,0,4,3,"174,00","0,00","3.250.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.42514060000000,-51.92746390000002,"Avenida Laguna, 387, 1501 - Zona 01 Centro, Maringá - PR",Avenida Laguna,387,Zona 01 Centro,Maringá,PR,1501
11065,3,,0,4,1,"173,00","0,00","3.250.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4250343,-51.9274536,"Avenida Laguna, 387, ap 1501 - 15º andar - Zona 03, Maringá - PR",Avenida Laguna,387,Zona 03,Maringá,PR,ap 1501 - 15º andar
11066,3,,0,4,2,"0,00","340,00","3.280.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,[],0,-23.472089,-51.906143,"Rua Jacob Porsak, 257 - Chácaras Aeroporto, Maringá - PR",Rua Jacob Porsak,257,Chácaras Aeroporto,Maringá,PR,
11067,3,,0,2,4,"250,00","0,00","3.286.960,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4254728,-51.9413271,"Avenida Tiradentes, 824, 01 - Zona 01 Centro, Maringá - PR",Avenida Tiradentes,824,Zona 01 Centro,Maringá,PR,01
11068,3,,0,5,2,"0,00","332,00","3.290.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,[],0,-23.440656636737597,-51.955645373016345,"Rua Pioneiro Waldemar Gomes da Cunha, 269, 269 - Jardim San Remo, Maringá - PR",Rua Pioneiro Waldemar Gomes da Cunha,269,Jardim San Remo,Maringá,PR,269
11069,3,,0,5,4,"0,00","300,00","3.290.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,[],0,-23.4401497,-51.955581,"Rua Pioneiro Waldemar Gomes da Cunha, 269 - Jardim San Remo, Maringá - PR",Rua Pioneiro Waldemar Gomes da Cunha,269,Jardim San Remo,Maringá,PR,
11070,4,,0,5,4,"0,00","387,00","3.295.000,00",0,,,0,0,0,False,Sobrado,,,[],0,,,"Avenida Guedner, 830 - Zona 08, Maringá - PR",Avenida Guedner,830,Zona 08,Maringá,PR,
11071,3,,0,2,4,"265,00","0,00","3.300.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4254728,-51.9413271,"Avenida Tiradentes, 824, 302 - Zona 01 Centro, Maringá - PR",Avenida Tiradentes,824,Zona 01 Centro,Maringá,PR,302
11072,3,,0,4,4,"238,00","410,00","3.300.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.423300,-51.93908,"Avenida Xv de Novembro, 678 - Zona 01 Centro, Maringá - PR",Avenida Xv de Novembro,678,Zona 01 Centro,Maringá,PR,
11073,2,,2,3,10,"0,00","433,00","3.300.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.43100600,-51.95813200,"Rua Alfredo Pujol, 730 - Zona 05, Maringá - PR",Rua Alfredo Pujol,730,Zona 05,Maringá,PR,
11074,4,,0,6,4,"0,00","337,00","3.300.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,[],0,-23.361177,-52.00738,"Estrada Romeirinha, 2413 - Jardins de Monet Residence, Maringá - PR",Estrada Romeirinha,2413,Jardins de Monet Residence,Maringá,PR,
11075,4,,0,6,4,"0,00","350,00","3.300.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4679503,-51.907293,", 222 - Conjunto Residencial Cidade Alta, Maringá - PR",,222,Conjunto Residencial Cidade Alta,Maringá,PR,
11076,4,,0,1,4,"0,00","336,00","3.300.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,[],0,,,"Estrada Romeirinha, 2413 - Jardins de Monet Residence, Maringá - PR",Estrada Romeirinha,2413,Jardins de Monet Residence,Maringá,PR,
11077,3,,0,2,4,"0,00","257,00","3.300.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,[],0,-23.4390759,-51.914212,"Avenida Guedner, 830 - Zona 08, Maringá - PR",Avenida Guedner,830,Zona 08,Maringá,PR,
11078,4,,4,6,2,"0,00","337,00","3.300.000,00",0,,,0,0,0,False,Sobrado,,,[],0,-23.3620666,-52.0085711,"Estrada Romeirinha, 2413, c - Jardins de Monet Residence, Maringá - PR",Estrada Romeirinha,2413,Jardins de Monet Residence,Maringá,PR,c
11079,4,,0,1,4,"0,00","337,00","3.300.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.36065400,-52.00738700,"Estrada Romeirinha, 2413 - Jardins de Monet Residence, Maringá - PR",Estrada Romeirinha,2413,Jardins de Monet Residence,Maringá,PR,
11080,4,,0,3,4,"527,00","803,00","3.300.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.42490500,-51.94237500,"Avenida Tiradentes, 968 - Zona 01 Centro, Maringá - PR",Avenida Tiradentes,968,Zona 01 Centro,Maringá,PR,
